ISBN,freq_R,freq_G,freq_B,mean_R,mean_G,mean_B,median_R,median_G,median_B,dominant_R,dominant_G,dominant_B
037319000X,234.373203625912,29.912115852310414,79.186601812956,181.19855849196776,108.95148159978919,105.35773255675194,194.75372039404738,100.4671824973319,84.83938100320171,212,41,76
037319370X,229.5097237880496,227.84089627959415,214.34653325817362,174.64057382633897,137.60920846999707,133.91167654892817,197.45352112676056,139.55211267605634,135.5338028169014,46,22,26
037319420X,224.20163034436865,221.96606221926467,209.36133754782898,180.01285487602246,139.9786193701705,119.19635957449137,177.52205882352942,148.36418685121106,128.47404844290656,75,25,23
037319630X,85.6866796305299,151.09188138065144,194.4587992221682,115.16719745757396,154.9127652853739,166.3078539900357,85.6866796305299,152.70262529832937,182.06121707538603,89,157,186
037321930X,160.15318162663294,142.67067003792667,177.32490518331227,143.31216804780374,112.17774770827893,115.48604312842754,153.31199826426555,89.53612497287915,114.00455630288566,124,82,74
037322074X,200.58173671199012,182.57292954264526,182.37345488257108,135.04186888090265,106.56773089387138,104.94198757220457,140.44563133388112,101.16844700082169,101.23253903040263,170,141,143
037322219X,248.18740784429372,148.79932173400178,58.914184606310826,214.49634984831027,122.18885891238331,65.23484366320862,236.85197018104367,127.59484579636671,58.914184606310826,232,127,57
037322379X,218.5103854603555,54.134411823447174,70.72248851607749,159.74904637152267,109.9679738764722,109.39246039308162,210.64037748567577,132.30165149983148,118.5520728008089,213,55,71
037322446X,39.980623973727425,20.60903119868637,8.120689655172415,133.5399690813045,106.3699710118677,61.29166688536875,159.26406836181744,110.27469779074615,52.665243179122186,230,139,116
037322575X,110.75123307326697,61.070935342121786,120.75526858577706,140.78409758757607,110.0245390771017,112.01899697717458,139.5396402398401,82.10326449033977,120.75526858577706,113,64,117
037322687X,26.86135653119478,23.403561234198722,24.910425445154274,75.97421703775375,75.21043054116438,77.740114423537,62.56757359500446,37.1983225580989,81.2589980544747,45,39,49
037324049X,115.22395833333333,121.34389880952381,118.59017857142857,107.39783108831291,110.45078150641439,111.63045832182581,115.22395833333333,121.34389880952381,118.59017857142857,127,133,132
037324097X,197.4113577863578,201.3957528957529,195.51785714285714,109.49543508933762,114.83401955907478,109.097987306725,134.81584974805313,140.07474226804123,118.36498810467883,189,177,166
037324455X,62.00373754152824,49.33887043189369,49.092711794019934,120.65342291005065,99.38767021105737,116.81704036690647,107.44661626406048,89.30536603356076,98.06921675774134,69,58,60
037325024X,13.134735458429182,113.16644758462044,193.125862635557,140.38986579495568,140.59240012141873,139.6181604907029,150.8985404058384,146.4448350459708,158.85332858668565,18,114,190
037325265X,183.0816445667584,147.47227086981903,165.09173546826787,86.7168802464113,73.83712921007073,80.9837842957118,83.27951499680918,75.52584556477345,80.46011486917678,180,145,160
037325329X,219.91227841501563,221.26759645464026,219.41423357664235,158.86174465000468,143.93486343922376,142.3288753810134,162.56287898760874,155.68698412698413,136.37135506003432,207,193,185
037325346X,110.72101090188305,90.56012553683514,68.92781631978858,116.99337901268021,102.08905565372686,85.28799994486116,110.72101090188305,90.56012553683514,68.92781631978858,67,62,48
037325489X,202.01969008505185,200.9048118373529,198.05825468950252,142.86508594655783,128.60889118827808,123.27415280832818,155.53927423059255,127.30271015158475,123.96922370234267,193,191,187
037325587X,53.11456771614193,47.193653173413296,45.411669165417294,134.05666697879798,120.71406678660735,119.92199798533962,140.93158043539722,116.50808625336927,98.33659029649596,62,57,59
037325668X,56.33931809938339,36.33188248095756,36.997098295248456,153.6056746758339,95.8093393391819,75.83748473984612,187.6137227445489,72.12914971085885,53.77254230027843,186,98,74
037325704X,63.472432432432434,52.44988416988417,56.392432432432436,144.59498960744983,111.72295381841771,109.79424562460899,162.83419407447676,119.91927154117967,86.82495243272628,73,71,83
037325749X,180.97768274756115,109.09648536683149,70.07229720700253,182.64298681213637,146.02746294598614,108.40566440387151,185.9039978958443,160.1052077853761,86.19437206878582,188,135,97
037325878X,58.7250481981314,28.636660240249146,19.49251075189085,130.11106812643055,84.92252980297474,82.97992397115026,172.08082882210192,75.246699669967,82.00548291859975,59,42,41
037325976X,179.84303673867936,51.66739899914561,37.21603808128891,189.5339610810298,129.06553188309087,113.55674346028748,196.46473495058402,127.80008984725966,101.26280323450135,185,81,64
037326108X,213.20890963088672,92.68672040729741,134.97411964361476,190.14516739249322,87.9112030919974,107.95000080675422,213.20890963088672,77.84018135449136,105.63445735335789,204,88,127
037326142X,249.19777955820075,224.1568043951013,74.62035023463432,153.89275583167813,135.0105315749169,80.21101783215849,187.56765163297044,141.54370139968896,74.62035023463432,35,38,44
037326237X,93.93009739239712,29.722745837260447,49.27866792334276,141.86456525137265,64.36427614702231,93.5496767134042,130.59734513274336,53.87862045873096,86.66184971098266,115,42,69
037326254X,55.09122222222222,54.02722222222222,74.78033333333333,132.79374297969557,124.192449596633,135.30451464879857,136.79564571994064,127.41068777832756,140.46462147451757,220,209,216
037326321X,78.17997534584303,33.514860977948224,22.167511299821943,114.35275194676224,86.26620214814349,67.20275319385966,81.7845545378851,64.85179017485429,59.13685734974656,65,31,38
037326397X,182.6177696282714,148.52192032005334,165.419819969995,100.05106513646248,85.30104211730534,93.30995516455917,110.81637519872814,99.63036565977742,106.53577106518283,11,9,10
037327050X,66.43135313531353,54.72926292629263,46.69295929592959,150.4718637403198,113.648616316125,112.410985383154,146.40680558210667,89.30371660859466,107.0539093863506,82,64,70
037327162X,252.05439959889696,248.39095011281023,244.36525444973677,170.0577335598213,147.88410197894288,147.71886875411397,176.75260145681582,147.38423517169616,133.72682926829268,240,226,213
037327291X,42.416866187815906,41.91664449765008,51.127161479116786,98.77952800370674,93.28791900479598,121.67532324185122,110.90625791740563,72.35002176752286,109.23840891816569,54,57,61
037327369X,87.44167257264351,65.71254429482636,79.93338058114813,112.34337165752477,97.51519506328388,112.1453464088437,87.44167257264351,73.06273764258555,118.3349379275399,74,59,83
037328845X,111.47607988852764,73.36135624709708,57.31103886050472,144.62576846717292,103.28327191708031,86.5731466848266,147.64737274220033,110.79032258064517,81.83173496076722,134,99,82
037328876X,131.12766355140187,111.90822429906542,91.98897196261682,123.66502753478093,115.75886872918473,108.71243041997431,131.12766355140187,111.90822429906542,91.98897196261682,78,73,69
037329025X,185.68457992876597,169.5667295202179,191.31678189817725,141.16435065873347,109.51445871433175,77.21689968385776,156.21193866374588,110.69386637458926,75.03833515881709,178,157,174
037329056X,243.54111295681062,240.1970514950166,238.06322674418604,189.63090402899232,136.52748922364276,123.22255952915944,216.80561602089682,145.1747167561121,115.13565891472868,235,226,223
037329171X,197.76993225638353,162.52397081813444,102.45257946847316,164.83090181542406,111.10817300139954,91.74723818953011,169.14961240310078,108.09894613583138,77.83953488372093,177,145,89
037329185X,216.8148102053516,212.40833851897946,226.10640945861854,139.43676794238183,117.70314475833365,144.1392105685698,171.51675675675676,131.04798534798536,135.1989189189189,208,198,197
037329199X,122.83328671328671,25.613240093240094,9.010909090909092,147.30474695711914,96.34649075913151,84.4683454385793,143.2540447504303,85.94629948364889,66.95008605851979,125,41,26
037329266X,209.77449037372594,195.68134201585505,215.06625141562853,180.51365849391075,142.97577643455523,167.50539783236997,185.69086987778576,153.43533876862526,171.8405960078718,201,191,206
037330157X,43.987023929895514,41.04651162790697,42.005392652510956,129.72886962597846,116.01860290342009,109.38040031782835,121.42992796332679,100.51715448730374,104.71063916683684,67,66,77
037348402X,26.58969258589512,29.58490054249548,65.10804701627487,79.38280033798887,83.49280942990464,80.59421529315179,79.02557251908397,87.50842696629213,65.10804701627487,40,38,52
037348447X,82.87988643808691,139.68868748635074,155.82386984057655,112.63302843858764,118.66485874343088,111.17699173688281,82.87988643808691,139.68868748635074,97.92766075388026,89,134,145
037352059X,58.37325689494887,37.61357297799814,30.945925007747135,159.96781389258578,98.81297102875567,98.95475197459855,169.84201760647156,73.66634822068306,111.02188912681419,142,106,88
037361229X,198.21138418438812,194.7747357697695,189.42747994397047,138.72573671173825,119.90514816104694,111.50844108111355,162.31466262975778,102.33224888165921,94.37829360100376,170,154,145
037361246X,204.045281771608,183.9115848620063,169.0026441910428,118.71593991929845,96.11826973011574,89.31450607882745,109.9878677585684,106.27388535031847,73.94544052438789,136,102,89
037361361X,81.387932017794,74.68826280369568,69.91456598608418,155.5261154869489,117.775723003271,102.35393756576222,148.31745623069,98.50926879505664,85.1176622039135,99,66,60
037361926X,17.183570177146194,11.311173836869768,8.74615534358575,126.56222271696984,76.83406902465097,47.679994824244275,115.50598224623697,78.89648798521257,30.28041931860726,227,117,61
037370447X,83.49548150240045,120.4169726066083,169.3189776899181,114.94981236403221,102.26646326331503,94.67086120670879,84.9338860103627,116.74158198844391,56.04,65,57,57
037370626X,72.17986088108646,62.3454786353097,62.999171911228885,118.41843453839303,98.4321329940266,96.89470898232196,96.53469852104665,100.0251572327044,79.7912881434894,57,55,61
037370688X,53.084037614569695,54.32269967860969,62.710986787287226,122.76057946459005,125.4574515739951,133.93303823055058,132.03067729083665,99.0804780876494,112.55089820359281,61,65,79
037370836X,179.16156557225005,57.433685772583935,21.44648488221109,172.03406361463576,129.76678503364477,105.34914887078571,179.16156557225005,121.77227503869113,125.79438425823568,224,209,173
037370979X,190.9746551170998,186.0319217196022,206.26756496631376,154.98334697506994,147.64360237771055,157.82259731136244,156.28220999541495,149.67171022466758,162.21458046767538,195,186,191
037371033X,204.91085624918546,200.69829271471394,223.92284634432426,163.2962765628992,144.9088869794493,145.63531736975582,175.21322722283205,155.7851262349067,162.5954994511526,204,192,198
037371162X,228.79012621467663,204.89165642801296,175.76443650173127,194.86207878249365,159.61866472680325,142.9469736103835,218.80598368087036,152.1293442127531,146.05208046293745,223,204,186
037376006X,152.95706196917268,22.38125196602705,11.101132431582258,136.78300405252145,96.73648952460586,74.74739747901377,152.95706196917268,118.74600188146755,62.7309829469247,159,53,31
037376183X,191.72613324175825,190.59529532967034,194.94041895604394,157.76114981163224,108.36432480398187,71.02551892164335,176.09366754617415,131.73637992831542,23.272900763358777,187,178,173
037376233X,20.48655462184874,22.731260504201682,15.053445378151261,127.58898751149718,79.86495680032968,62.97832820750067,173.3622603430878,76.61366360367559,47.48561725928885,134,46,31
037376376X,173.57807687920612,53.37652560739135,41.62016653359188,161.39141431469176,112.32477123031961,100.8027001129736,173.57807687920612,107.11177815894797,94.58204688393367,163,63,53
037376541X,152.62986470686488,35.24837147152163,23.591782194755304,142.22398704784646,64.47549352425746,44.19167825054576,152.62986470686488,35.24837147152163,23.591782194755304,146,42,27
037379049X,165.94804489500362,138.27878349022447,123.12165097755249,147.20061978743672,102.69341366299034,91.87711598842927,165.94804489500362,66.63643351268256,54.64232641557776,154,79,67
037379052X,234.25942549371635,224.37827648114902,229.78132854578098,159.3436879188317,116.9189026655375,131.7431409398801,181.83955223880596,101.59572072072072,130.40833333333333,202,184,200
037379097X,187.1294536817102,190.11134204275535,213.0440914489311,152.4841080079686,106.78877664997819,122.34130782856224,154.05631659056317,102.909763998149,124.13257751041185,154,147,172
037379133X,29.910240040858017,27.05273237997957,36.97522982635342,104.44398767142452,101.60000385733197,121.17293771300437,88.17552427463373,81.45537098560354,113.71184939091916,41,45,63
037382243X,220.63083978217253,163.4603038119805,119.82530811120665,176.12646869368825,155.44073811849336,143.84966799527564,194.98264571054355,163.4603038119805,119.82530811120665,188,146,119
037382503X,148.0269216487189,127.90048273301151,116.28054214630524,133.13274712190884,102.70923292048067,88.14520625990083,148.0269216487189,109.5553738317757,63.1537558685446,150,120,97
037382520X,67.63773234200744,57.26524163568773,60.90743494423792,110.54475842525612,95.25164934167597,96.28160025482775,95.14102023608768,82.91483979763912,87.55269814502529,63,56,60
037383330X,18.113582584003787,17.890676762896355,84.65641268338855,116.84620364561519,123.38951738403617,138.44124228579327,115.96267910696434,105.70449790794979,114.3157187037784,28,29,86
037383523X,137.5241379310345,3.9239380309845076,25.028385807096452,157.1959678972561,91.63261704038257,98.8219071868838,155.80984419263456,80.13951841359773,88.97344192634561,135,17,34
