User-ID,Location,Age,Country,Age-Group
171206,"bamberg, bayern, germany",29.0,germany,2
171235,"m�nchen, bayern, germany",34.0,germany,3
171269,"dunedin, otago, new zealand",23.0,new zealand,2
171295,"silver spring, maryland, usa",27.0,usa,2
171445,"berkeley, california, usa",37.0,usa,3
171569,"rennes, bretagne, france",29.0,france,2
171594,"alexandria, virginia, usa",24.0,usa,2
171602,"bainbridge island, washington, usa",37.0,usa,3
171638,"trout creek, montana, usa",50.0,usa,5
171703,"christchurch, canterbury, new zealand",41.0,new zealand,4
171765,"ottawa, ontario, canada",37.0,canada,3
171783,"st. charles, missouri, usa",20.0,usa,2
171818,"sacramento, california, usa",31.0,usa,3
171904,"urduliz, bizkaia, spain",28.0,spain,2
171942,"jena, thueringen, germany",42.0,germany,4
171968,"irving, texas, usa",23.0,usa,2
171986,"sandhurst, england, united kingdom",47.0,united kingdom,4
172010,"shreveport, louisiana, usa",21.0,usa,2
172030,"rainsville, alabama, usa",30.0,usa,3
172061,"portland, oregon, usa",25.0,usa,2
172091,"cherry creek, new york, usa",58.0,usa,5
172119,"alexandria, virginia, usa",28.0,usa,2
172192,"ann arbor, michigan, usa",36.0,usa,3
172203,"sandy, utah, usa",45.0,usa,4
172326,"buffalo, new york, usa",51.0,usa,5
172374,"san bernardino, california, usa",20.0,usa,2
172462,"nepean, ontario, canada",45.0,canada,4
172512,"louisville, kentucky, usa",25.0,usa,2
172613,"pforzheim, baden-wuerttemberg, germany",39.0,germany,3
172634,"barcelona, catalunya, spain",100.0,spain,10
172636,"new york, new york, usa",22.0,usa,2
172742,"astoria, oregon, usa",44.0,usa,4
172760,"san antonio, texas, usa",29.0,usa,2
172888,"valence, rh�ne alpes, france",57.0,france,5
173111,"west columbia, south carolina, usa",36.0,usa,3
173122,"saint paul, minnesota, usa",28.0,usa,2
173131,"sydney, new south wales, australia",25.0,australia,2
173291,"greensboro, north carolina, usa",29.0,usa,2
173300,"berlin, berlin, germany",25.0,germany,2
173415,"chicago, illinois, usa",31.0,usa,3
173481,"arlington, texas, usa",69.0,usa,6
173486,"citronelle, alabama, usa",45.0,usa,4
173632,"graz, steiermark, austria",36.0,austria,3
173650,"edmonton, alberta, canada",27.0,canada,2
173657,"darmstadt, hessen, germany",43.0,germany,4
173679,"regensburg, bavaria, germany",27.0,germany,2
173684,"chula vista, california, usa",15.0,usa,1
173743,"gloucester, massachusetts, usa",35.0,usa,3
173769,"toapayoh, toapayoh, singapore",17.0,singapore,1
173835,"manchester, missouri, usa",53.0,usa,5
173881,"festus, missouri, usa",32.0,usa,3
173999,"ligni�res, neuch�tel, switzerland",33.0,switzerland,3
174062,"kelseyville, california, usa",38.0,usa,3
174092,"holybourne, england, united kingdom",34.0,united kingdom,3
174140,"new cumberland, pennsylvania, usa",23.0,usa,2
174151,"carrollton, georgia, usa",34.0,usa,3
174207,"greensboro, maryland, usa",28.0,usa,2
174216,"hamilton, ohio, usa",36.0,usa,3
174256,"brighton & hove, england, united kingdom",57.0,united kingdom,5
174304,"st. louis, missouri, usa",26.0,usa,2
174326,"winnipeg, manitoba, canada",38.0,canada,3
174375,"norman, oklahoma, usa",31.0,usa,3
174479,"zahna, sachsen-anhalt, germany",21.0,germany,2
174534,"bismarck, north dakota, usa",47.0,usa,4
174538,"valencia, valencia, spain",30.0,spain,3
174601,"daytona beach, florida, usa",37.0,usa,3
174683,"sutherlin, virginia, usa",40.0,usa,4
174700,"toronto, ontario, canada",47.0,canada,4
174791,"long beach, california, usa",38.0,usa,3
174834,"portland, oregon, usa",59.0,usa,5
174914,"perth, western australia, australia",33.0,australia,3
174987,"bentonville, arkansas, usa",32.0,usa,3
175003,"round rock, texas, usa",33.0,usa,3
175052,"chicago, illinois, usa",57.0,usa,5
175168,"grimsby, lincolnshire, united kingdom",54.0,united kingdom,5
175284,"blue ridge summit, pennsylvania, usa",38.0,usa,3
175367,"tours, indre et loire, france",33.0,france,3
175393,"munich, bayern, germany",29.0,germany,2
175485,"t�bingen, baden-w�rttemberg, germany",21.0,germany,2
175493,"m�nchen, bayern, germany",30.0,germany,3
175510,"hagen, nordrhein-westfalen, germany",32.0,germany,3
175536,"dresden, sachsen, germany",27.0,germany,2
175636,"san antonio, texas, usa",46.0,usa,4
175752,"cou�ron, france, france",61.0,france,6
175822,"vevey, vaud, switzerland",24.0,switzerland,2
175828,"south surrey, british columbia, canada",33.0,canada,3
175854,"frankfurt am main, hessen, germany",31.0,germany,3
175886,"hindmarsh island, south australia, australia",52.0,australia,5
175912,"schwerte, nordrhein-westfalen, germany",18.0,germany,1
175968,"m�nchen, bayern, germany",33.0,germany,3
176047,"k�ln, nordrhein-westfalen, germany",37.0,germany,3
176062,"bickley, western australia, australia",37.0,australia,3
176143,"vigo, pontevedra, spain",22.0,spain,2
176214,"springdale, arkansas, usa",34.0,usa,3
176256,"andrews, indiana, usa",32.0,usa,3
176348,"louisville, kentucky, usa",33.0,usa,3
176459,"brossard, quebec, canada",30.0,canada,3
176465,"freienstein, z�rcher unterland, switzerland",48.0,switzerland,4
176509,"r�merstein, baden-wuerttemberg, germany",13.0,germany,1
176667,"minot, north dakota, usa",23.0,usa,2
176695,"hannover, niedersachsen, germany",29.0,germany,2
176736,"m�nster, nordrhein-westfalen, germany",29.0,germany,2
176742,"braunschweig, niedersachsen, germany",39.0,germany,3
176838,"helsinki, uusimaa, finland",27.0,finland,2
176839,"halmstad, halland, sweden",22.0,sweden,2
176875,"tampere, pirkanmaa, finland",31.0,finland,3
176887,"surrey, england, united kingdom",30.0,united kingdom,3
176894,"salt lake city, utah, usa",32.0,usa,3
176902,"o`fallon, missouri, usa",25.0,usa,2
176903,"irving, texas, usa",24.0,usa,2
176918,"coppell, texas, usa",32.0,usa,3
177040,"cicero, new york, usa",27.0,usa,2
177072,"moberly, missouri, usa",47.0,usa,4
177090,"ashland, missouri, usa",37.0,usa,3
177091,"forest grove, oregon, usa",36.0,usa,3
177128,"wellington, wellington, new zealand",41.0,new zealand,4
177180,"akron, ohio, usa",39.0,usa,3
177186,"charleston, south carolina, usa",42.0,usa,4
177233,"austin, texas, usa",23.0,usa,2
177277,"plymouth, england, united kingdom",30.0,united kingdom,3
177284,"colorado springs, colorado, usa",30.0,usa,3
177349,"kingston, washington, usa",33.0,usa,3
177373,"orlando, florida, usa",29.0,usa,2
177375,"w.m., pennsylvania, usa",42.0,usa,4
177432,"wichita, kansas, usa",33.0,usa,3
177458,"ottawa, ontario, canada",29.0,canada,2
177510,"sant boi, barcelona, spain",27.0,spain,2
177534,"pontevedra, galicia, spain",24.0,spain,2
177556,"l�neburg, niedersachsen, germany",23.0,germany,2
177590,"green bay, wisconsin, usa",49.0,usa,4
177607,"grenoble, isere, france",26.0,france,2
177688,"m�nchen, bayern, germany",25.0,germany,2
177690,"nottingham, maryland, usa",27.0,usa,2
177876,"adrian, michigan, usa",46.0,usa,4
177879,"san diego, california, usa",22.0,usa,2
178032,"brookville, pennsylvania, usa",58.0,usa,5
178056,"victoria, british columbia, canada",32.0,canada,3
178079,"north las vegas, nevada, usa",55.0,usa,5
178130,"auburn, washington, usa",45.0,usa,4
178181,"bloomfield hills, michigan, usa",32.0,usa,3
178223,"sioux falls, south dakota, usa",34.0,usa,3
178240,"olive branch, mississippi, usa",49.0,usa,4
178367,"hernani, gipuzkoa, spain",37.0,spain,3
178405,"lausanne, vaud, switzerland",24.0,switzerland,2
178485,"danville, pennsylvania, usa",32.0,usa,3
178534,"barcelona, barcelona, spain",31.0,spain,3
178667,"freehold, new jersey, usa",34.0,usa,3
178773,"a coru�a, galicia, spain",32.0,spain,3
178797,"porto, porto, portugal",29.0,portugal,2
178886,"haan, nordrhein-westfalen, germany",24.0,germany,2
178920,"san francisco, california, usa",31.0,usa,3
179064,"bochum, nordrhein-westfalen, germany",26.0,germany,2
179068,"omaha, nebraska, usa",30.0,usa,3
179118,"west lafayette, indiana, usa",28.0,usa,2
179216,"sevilla, sevilla, spain",25.0,spain,2
179288,"russell, massachusetts, usa",50.0,usa,5
179423,"raleigh, north carolina, usa",32.0,usa,3
179433,"raleigh, north carolina, usa",42.0,usa,4
179501,"minot, north dakota, usa",23.0,usa,2
179532,"somerville, massachusetts, usa",24.0,usa,2
179624,"ourense, ourense, spain",31.0,spain,3
179733,"greenville, texas, usa",26.0,usa,2
179734,"greenville, texas, usa",26.0,usa,2
179739,"aurora, ontario, canada",42.0,canada,4
179744,"manchester, connecticut, usa",26.0,usa,2
179772,"high river, alberta, canada",37.0,canada,3
179791,"sydney, new south wales, australia",22.0,australia,2
179826,"oldham, england, united kingdom",22.0,united kingdom,2
179853,"karlsruhe, baden-wuerttemberg, germany",30.0,germany,3
179939,"barcelona, granollers, spain",27.0,spain,2
179978,"perry, new york, usa",28.0,usa,2
180042,"thornton, ontario, canada",63.0,canada,6
180210,"madrid, madrid, spain",33.0,spain,3
180280,"st. gallen, st. gallen, switzerland",23.0,switzerland,2
180348,"fredericksburg, virginia, usa",40.0,usa,4
180378,"calgary, alberta, canada",38.0,canada,3
180436,"sant vicen� de montalt - caldetas, catalunya, spain",51.0,spain,5
180558,"caluso, piemonte, italy",32.0,italy,3
180571,"bielefeld, nordrhein-westfalen, germany",52.0,germany,5
180591,"rio tinto, porto, portugal",1.0,portugal,0
180651,"coventry, england, united kingdom",54.0,united kingdom,5
180801,"quakertown, pennsylvania, usa",36.0,usa,3
180802,"wilmington, delaware, usa",35.0,usa,3
180840,"riverside, california, usa",33.0,usa,3
180845,"montrouge, ile de france, france",36.0,france,3
180917,"albuquerque, new mexico, usa",50.0,usa,5
181076,"stony plain, alberta, canada",53.0,canada,5
181077,"rosebud, alberta, canada",35.0,canada,3
181165,"hayward, california, usa",39.0,usa,3
181176,"st. louis, missouri, usa",43.0,usa,4
181212,"roswell, georgia, usa",32.0,usa,3
181496,"charlotte, north carolina, usa",3.0,usa,0
181666,"oviedo, florida, usa",40.0,usa,4
181687,"austin, texas, usa",29.0,usa,2
181714,"boulder, colorado, usa",28.0,usa,2
181763,"paris, ile de france, france",29.0,france,2
181796,"grand blanc, michigan, usa",33.0,usa,3
181870,"shah alam, selangor, malaysia",13.0,malaysia,1
181913,"valladolid, castilla, spain",30.0,spain,3
181944,"south windsor, connecticut, usa",49.0,usa,4
181948,"elk grove, california, usa",47.0,usa,4
182053,"london, ontario, canada",30.0,canada,3
182088,"vienna, vienna, austria",21.0,austria,2
182164,"willoughby, ohio, usa",9.0,usa,0
182202,"black hawk, south dakota, usa",20.0,usa,2
182334,"somerville, massachusetts, usa",31.0,usa,3
182345,"hamburg, hamburg, germany",25.0,germany,2
182367,"madrid, madrid, spain",18.0,spain,1
182393,"the center of, my own little world, usa",35.0,usa,3
182403,"memphis, tennessee, usa",35.0,usa,3
182414,"chicago, illinois, usa",25.0,usa,2
182429,"valencia, pa�s valenci�, spain",29.0,spain,2
182459,"fort wayne, indiana, usa",28.0,usa,2
182506,"orlando, florida, usa",40.0,usa,4
182527,"pekin, illinois, usa",62.0,usa,6
182642,"paimpol, bretagne, france",24.0,france,2
182746,"jacksonville, florida, usa",44.0,usa,4
182819,"long beach, california, usa",44.0,usa,4
182847,"snohomish, washington, usa",40.0,usa,4
182969,"minneapolis, minnesota, usa",36.0,usa,3
182993,"carneys point, new jersey, usa",40.0,usa,4
183006,"los angeles, california, usa",32.0,usa,3
183061,"manchester, connecticut, usa",30.0,usa,3
183088,"arlington, virginia, usa",43.0,usa,4
183101,"kingsport, tennessee, usa",15.0,usa,1
183146,"albuquerque, new mexico, usa",49.0,usa,4
183187,"williamsport, pennsylvania, usa",48.0,usa,4
183196,"peoria, illinois, usa",33.0,usa,3
183213,"m�nster, nordrhein-westfalen, germany",27.0,germany,2
183287,"paris, ile de france, france",28.0,france,2
183371,"augsburg, bayern, germany",28.0,germany,2
183436,"secane, pennsylvania, usa",24.0,usa,2
183460,"avil�s, asturias, spain",18.0,spain,1
183476,"chinook, washington, usa",29.0,usa,2
183524,"hornburg, niedersachsen, germany",19.0,germany,1
183532,"sherman, texas, usa",35.0,usa,3
183605,"h�tschenhausen, rheinland-pfalz, germany",41.0,germany,4
183753,"sydney, new south wales, australia",26.0,australia,2
183766,"hamburg, hh, germany",29.0,germany,2
183883,"washington, dc, usa",35.0,usa,3
183926,"hamburg, hamburg, germany",31.0,germany,3
183933,"d�sseldorf, nordrhein-westfalen, germany",36.0,germany,3
183958,"pambula, new south wales, australia",57.0,australia,5
183995,"columbus (grandview heights), ohio, usa",49.0,usa,4
184121,"new freedom, pennsylvania, usa",37.0,usa,3
184228,"cazorla, jaen-andalucia, spain",39.0,spain,3
184279,"san angelo, texas, usa",29.0,usa,2
184299,"omaha, nebraska, usa",31.0,usa,3
184348,"shinnston, west virginia, usa",44.0,usa,4
184386,"m�stoles, madrid, spain",23.0,spain,2
184401,"olympia, washington, united state",55.0,united state,5
184424,"dayton, ohio, usa",44.0,usa,4
184465,"louisville, kentucky, usa",33.0,usa,3
184483,"pittsburgh, pennsylvania, usa",41.0,usa,4
184513,"navarre, florida, usa",61.0,usa,6
184532,"des moines, iowa, usa",28.0,usa,2
184547,"seattle, washington, usa",46.0,usa,4
184672,"xanten, nordrhein-westfalen, germany",30.0,germany,3
184789,"vancouver, british columbia, canada",34.0,canada,3
184855,"san sebastian, guipuzcoa, spain",25.0,spain,2
184871,"freiburg, baden-wuerttemberg, germany",27.0,germany,2
184891,"yucaipa, california, usa",50.0,usa,5
184965,"valencia, comunidad valenciana, spain",27.0,spain,2
184985,"porto, porto, portugal",28.0,portugal,2
184990,"cac�m, lisboa, portugal",27.0,portugal,2
185015,"new york, new york, usa",46.0,usa,4
185087,"slatington, pennsylvania, usa",41.0,usa,4
185119,"badalona, barcelona, spain",19.0,spain,1
185123,"dublin, leinster, ireland",31.0,ireland,3
185147,"canaan, new york, usa",33.0,usa,3
185176,"dayton, ohio, usa",37.0,usa,3
185233,"winnemucca, nevada, usa",31.0,usa,3
185248,"d�sseldorf, nordrhein-westfalen, germany",27.0,germany,2
185275,"seattle, washington, usa",32.0,usa,3
185287,"hagen, nordrhein-westfalen, germany",20.0,germany,2
185313,"centerport, new york, usa",49.0,usa,4
185359,"linden, hessen, germany",33.0,germany,3
185390,"akron, new york, usa",54.0,usa,5
185441,"mieres, asturies, spain",22.0,spain,2
185510,"burgdorf, bern, switzerland",28.0,switzerland,2
185514,"golden bay, takaka, new zealand",32.0,new zealand,3
185538,"london, england, united kingdom",28.0,united kingdom,2
185722,"long beach, california, usa",24.0,usa,2
185731,"sheffield, england, united kingdom",23.0,united kingdom,2
185771,"alexandria, virginia, usa",39.0,usa,3
186003,"ile d`oleron, ile d`oleron, france",52.0,france,5
186039,"tehran, tehran, iran",24.0,iran,2
186293,"marbella, m�laga, spain",33.0,spain,3
186527,"richmond, vermont, usa",37.0,usa,3
186547,"apex, north carolina, usa",55.0,usa,5
186564,"barcelona, catalunya, spain",65.0,spain,6
186570,"rantoul, illinois, usa",28.0,usa,2
186593,"le perreux-sur-marne, ile-de-france, france",33.0,france,3
186623,"vienna, vienna, austria",24.0,austria,2
186628,"mohrkirch, schleswig-holstein, germany",38.0,germany,3
186719,"d�sseldorf, nordrhein-westfalen, germany",35.0,germany,3
186762,"mcclelland, iowa, usa",18.0,usa,1
186837,"schofield, wisconsin, usa",39.0,usa,3
186848,"madison, wisconsin, usa",31.0,usa,3
186899,"moore, oklahoma, usa",24.0,usa,2
186905,"gland, vaud, switzerland",56.0,switzerland,5
187029,"ardmore, oklahoma, usa",55.0,usa,5
187103,"berlin, berlin, germany",32.0,germany,3
187145,"grapeview, washington, usa",65.0,usa,6
187170,"chesapeake, virginia, usa",33.0,usa,3
187333,"pinto, madrid, spain",33.0,spain,3
187343,"esporles, mallorca, spain",29.0,spain,2
187379,"tarazona, zaragoza, spain",42.0,spain,4
187517,"brooklyn, new york, usa",28.0,usa,2
187520,"hull, england, united kingdom",29.0,united kingdom,2
187536,"kelkheim, hessen, germany",36.0,germany,3
187565,"barcelona, catalunya, spain",27.0,spain,2
187598,"le mans, pays de la loire, france",16.0,france,1
187606,"olympia, washington, usa",53.0,usa,5
187613,"olympia, washington, usa",19.0,usa,1
187624,"mountlake terrace, washington, usa",34.0,usa,3
187747,"charlestown, massachusetts, usa",22.0,usa,2
187754,"paris, ile de france, france",27.0,france,2
187762,"rapid city, south dakota, usa",24.0,usa,2
187763,"nyack, new york, usa",33.0,usa,3
187801,"barcelona, catalunya, spain",47.0,spain,4
187805,"marseille, paca, france",31.0,france,3
187810,"cabrils, catalunya, spain",45.0,spain,4
187871,"sussex, new brunswick, canada",22.0,canada,2
187904,"pegram, tennessee, usa",35.0,usa,3
187954,"runkel, hessen, germany",40.0,germany,4
187981,"melbourne, victoria, australia",23.0,australia,2
188027,"saint francis, minnesota, usa",44.0,usa,4
188273,"hawthorne, new jersey, usa",22.0,usa,2
188411,"kleve, nordrhein-westfalen, germany",33.0,germany,3
188478,"lugano, ticino, switzerland",25.0,switzerland,2
188513,"brookfield, wisconsin, usa",44.0,usa,4
188567,"nancy, lorraine, france",23.0,france,2
188583,"thunder bay, ontario, canada",22.0,canada,2
188589,"klang, selangor, malaysia",20.0,malaysia,2
188598,"barcelona, barcelona, spain",28.0,spain,2
188658,"belfort, franche-comt�, france",23.0,france,2
188689,"madrid, madrid, spain",46.0,spain,4
188951,"valdosta, georgia, usa",24.0,usa,2
189080,"hoxie, arkansas, usa",28.0,usa,2
189104,"oceanside, california, usa",26.0,usa,2
189115,"st. louis, missouri, usa",28.0,usa,2
189120,"konstanz, baden-wuerttemberg, germany",27.0,germany,2
189139,"lake country, british columbia, canada",40.0,canada,4
189151,"albuquerque, new mexico, usa",60.0,usa,6
189166,"oxford, england, united kingdom",24.0,united kingdom,2
189227,"hamburg, hamburg, germany",36.0,germany,3
189312,"hamburg, hamburg, germany",53.0,germany,5
189334,"ottawa, ontario, canada",49.0,canada,4
189392,"madison, wisconsin, usa",26.0,usa,2
189516,"colorado springs, colorado, usa",37.0,usa,3
189558,"catlettsburg, kentucky, usa",55.0,usa,5
189678,"stamford, connecticut, usa",43.0,usa,4
189750,"c�rdoba, andaluc�a, spain",29.0,spain,2
189844,"adelaide, south australia, australia",60.0,australia,6
189848,"henley-on-thames, oxfordshire, united kingdom",36.0,united kingdom,3
189855,"austin, texas, usa",33.0,usa,3
190169,"granada, granada, spain",37.0,spain,3
190265,"dublin, leinster, ireland",30.0,ireland,3
